time_s,rtk_x_m,rtk_y_m,rtk_z_m,ekf_x_m,ekf_y_m,ekf_error_m,ekf_rts_x_m,ekf_rts_y_m,ekf_rts_error_m,jointopt_x_m,jointopt_y_m,jointopt_z_m,jointopt_error_m
8.72,-0.958182799297012,1.9985511479789102,1.450368348681898,0.1138741867804655,3.6519007818114844,1.9705002393026578,-0.6076525026110516,2.8695047288826494,0.9388459026825401,-1.0233407036956028,2.6248615306799326,1.0,0.6296905970273949
8.76,-0.9373813395571847,1.9780147656242926,1.4493665739328923,0.13006307960037736,3.624184177137323,1.9619661871173475,-0.6047721777159066,2.8349148010139076,0.9191879705432839,-1.0043311729937296,2.5916173701876293,1.0,0.6172442276150435
8.8,-0.9155992602634666,1.957245806297724,1.4483534539657426,0.1461782776109612,3.5963505227236245,1.9529556603631106,-0.60187152467107,2.799821794966949,0.899088087320622,-0.9845268756810422,2.558676032516154,1.0,0.6053671061234703
8.84,-0.898208194703716,1.9419111173639392,1.448212865332528,0.16219839770044114,3.568438086403325,1.9416622060045994,-0.5988295503329466,2.763660688926983,0.8745855767558286,-0.9639278117575412,2.5260375176655074,1.0,0.5878118062738867
8.88,-0.8831698670667781,1.9294881510551645,1.4485397854985482,0.17812426754826186,3.5404685334420885,1.9291456742827398,-0.5954279982047753,2.725104844008914,0.8460504152843723,-0.9425339812232261,2.4937018256356893,1.0,0.5673280961077445
8.92,-0.8681315394298408,1.9170651847463902,1.4488667056645688,0.19561237877261953,3.503324732415428,1.9099137352466742,-0.5913033172265642,2.6810425824465667,0.8125855824496029,-0.920345384078097,2.4616689564266987,1.0,0.5471010452387839
8.96,-0.862,1.912,1.449,0.2228323499315989,3.479903169270561,1.9066152143699013,-0.584319149592005,2.6418274201247183,0.7808679259959455,-0.8973620203221538,2.4299389100385373,1.0,0.5191446686745156
9.0,-0.8415455774912354,1.8958069155138948,1.449,0.24843559064298792,3.455753981741175,1.903022279511815,-0.5763624076297432,2.603964708283475,0.7561809129025094,-0.8735838899553968,2.3985116864712044,1.0,0.5037246670640543
9.04,-0.814,1.874,1.449,0.18936714588292713,3.4269251601330373,1.8488705153177898,-0.5684199623034679,2.5641715625852326,0.7325614927884017,-0.8490109929778259,2.367387285724699,1.0,0.49462792414508805
9.08,-0.814,1.874,1.449,0.25721553415355597,3.4099637064367982,1.872615077399238,-0.5649801961598766,2.526112567442266,0.6980413048815358,-0.8236433293894408,2.3365657077990223,1.0,0.4626662164382911
