time_s,rtk_x_m,rtk_y_m,rtk_z_m,ekf_x_m,ekf_y_m,ekf_error_m,ekf_rts_x_m,ekf_rts_y_m,ekf_rts_error_m,jointopt_x_m,jointopt_y_m,jointopt_z_m,jointopt_error_m
0.0,-4.475866315611466,0.15483617215170845,1.684,-6.628254740092763,0.3565759906036717,2.1618221213111206,-6.24385011265057,2.3453406380464488,2.8149736271762142,-3.693303202590649,-0.14934659280193646,1.0,0.8396023942055406
0.03999999999999915,-4.514877232081622,0.17611485386270284,1.684,-6.63908651275872,0.40287593033974345,2.1362784588905397,-6.25367965092503,2.399099907218394,2.8222502368178644,-3.712380912713234,-0.14646663388426878,1.0,0.8649041327435424
0.0799999999999983,-4.553888148551778,0.1973935355736972,1.684,-6.581016249370269,0.5400551864992416,2.0558855377046172,-6.262803398424712,2.455991867190752,2.832253123368675,-3.7326509797184806,-0.14340667753424688,1.0,0.8891429990320733
0.11999999999999744,-4.555,0.198,1.684,-6.619841760801147,0.5742895184108074,2.0988485650027773,-6.269176148241172,2.5195506491441946,2.885826967047881,-3.7541134036063895,-0.14016672375187075,1.0,0.8693538251690249
0.1599999999999966,-4.604778735052166,0.2256000907219935,1.6849857175257854,-6.826590373635719,0.5797075202306052,2.2498531127561483,-6.276933545800156,2.5853914760561105,2.892182064359842,-3.776768184376959,-0.1367467725371404,1.0,0.903823390570964
0.20000000000000284,-4.655614817925998,0.2537864337015434,1.685992372632198,-6.803841900073426,0.7888676465368868,2.2138634783565574,-6.295262132585573,2.641410692220214,2.896410350129482,-3.800615322030191,-0.1331468238900559,1.0,0.9384782809487553
0.240000000000002,-4.704344243874256,0.282523103885811,1.6850331151225149,-6.73048697361553,0.9825585949035729,2.143666030417962,-6.310416824071509,2.69439313271854,2.8976863475612835,-3.8256548165660837,-0.12936687781061706,1.0,0.9704372554086365
0.28000000000000114,-4.75305758593757,0.311263975703166,1.6840588482812486,-6.6487307005698355,1.1718616939865256,2.0818753541588704,-6.3215285076219825,2.745792090513147,2.896036632014483,-3.851886667984638,-0.12540693429882402,1.0,1.0013942814926073
0.3200000000000003,-4.756,0.313,1.684,-6.578716693651661,1.343465447370517,2.093837430064942,-6.328773449769562,2.7958080056534724,2.939039284738641,-3.8793108762858544,-0.12126699335467672,1.0,0.9783514916204645
0.35999999999999943,-4.819192026745665,0.3497545461683972,1.684,-6.556103328049018,1.4640443503161156,2.063613974614164,-6.337620129513561,2.846752135311089,2.9224340648609552,-3.9079274414697327,-0.11694705497817524,1.0,1.0238229968558492
0.3999999999999986,-4.874784144032419,0.38299009002026185,1.6835669969993245,-6.556187362293456,1.5507978160204554,2.0471667414464108,-6.348864137954307,2.89802784731541,2.9151889731372416,-3.937736363536272,-0.11244711916931951,1.0,1.0599606460535769
0.4399999999999977,-4.919368332798155,0.41085520799884684,1.6826381597333717,-6.538591480199084,1.7604235128254446,2.107894259793766,-6.362908823311564,2.949312254204847,2.920200904592796,-3.968737642485473,-0.10776718592810956,1.0,1.0828979161707226
0.4799999999999969,-4.95,0.43,1.682,-6.509355657046212,1.8708512501058085,2.12312090802514,-6.37859751167462,2.9994260070044527,2.939870891014393,-4.000931278317336,-0.10290725525454539,1.0,1.0884491633417244
0.5200000000000031,-4.95,0.43,1.682,-6.437415239003268,2.064642079480992,2.2100811797825646,-6.40723732589596,3.042019248198902,2.991017415018837,-4.034317271031859,-0.09786732714862699,1.0,1.0569383970703203
0.5600000000000023,-5.011952122428051,0.47086203819722483,1.6826590651322133,-6.3563198153598055,2.1705653835334444,2.167098510900182,-6.429849388109858,3.086166878536724,2.974937321008824,-4.068895620629045,-0.09264740161035437,1.0,1.0985893019402788
0.6000000000000014,-5.063468749154689,0.505055514139027,1.6832290441077022,-6.29517977766792,2.2185398821789275,2.1102466057971094,-6.454090212290318,3.129517929538421,2.970123065392661,-4.104666327108893,-0.08724747863972748,1.0,1.126998189783619
0.6400000000000006,-5.102043738740445,0.5309234483318279,1.6836828675145934,-6.212154096058891,2.2340878544788514,2.033006148488447,-6.483031447270039,3.1737954520510785,2.9819288185925608,-4.141629390471401,-0.08166755823674636,1.0,1.139150324447898
0.6799999999999997,-5.136280352266294,0.5544346291565291,1.6838974598272352,-6.051964663682356,2.3508704101675115,2.016348004058339,-6.51408633902577,3.2113561142989844,2.9929218358256273,-4.178592453833909,-0.07608763783376528,1.0,1.1466143379421074
0.7199999999999989,-5.160451630307075,0.5724779775531692,1.6835570192914495,-5.963847817144171,2.4070310353103386,2.00275569023048,-6.5491019388973815,3.24202170167399,3.0091216948705837,-4.215555517196418,-0.07050771743078417,1.0,1.1429169998410316
0.759999999999998,-5.184622908347857,0.5905213259498092,1.683216578755664,-5.887954697699361,2.4678622913012602,2.0047654990295265,-6.584664959375682,3.2679939397686613,3.021419756074312,-4.252518580558928,-0.06492779702780307,1.0,1.1394876176137119
0.7999999999999972,-5.2,0.602,1.683,-5.82852709353815,2.5356212979882944,2.0332087033419493,-6.622865444655487,3.2901576824648937,3.0415025562030493,-4.289481643921437,-0.059347876624821945,1.0,1.1253553619511347
0.8400000000000034,-5.2,0.602,1.683,-5.779219421705452,2.595205062320951,2.0756593070498504,-6.664983699500359,3.3091959831336863,3.078162979911383,-4.326444707283946,-0.05376795622184087,1.0,1.0923051138942828
0.8800000000000026,-5.236083984835121,0.6308671878680966,1.683601399747252,-5.842919244300166,2.589413837208692,2.05040337733171,-6.711985122514772,3.325454499105629,3.072309383197988,-4.363407770646454,-0.0481880358188598,1.0,1.1057485119262909
0.9200000000000017,-5.273216700693259,0.6608136642035753,1.6843003795612104,-5.762234502331611,2.6074350114907063,2.0071056474518656,-6.761372211737361,3.3426209147746695,3.0670339017145904,-4.400370834008963,-0.04260811541587869,1.0,1.1210094143364093
0.9600000000000009,-5.299555405161434,0.6823635133139003,1.6848989864809416,-5.712908225164192,2.642430797634421,2.0031785524180945,-6.811673735310931,3.3519483273335924,3.06809141383021,-4.437333897371472,-0.037028195012897586,1.0,1.1229204595628954
1.0,-5.314325588482936,0.6932038989415831,1.685480259929439,-5.699873246727583,2.7091103184592282,2.0524438333436517,-6.865100222785973,3.354302625566312,3.0799916232420945,-4.474296960733981,-0.03144827460991648,1.0,1.1094002289844298
1.0399999999999991,-5.326747314148557,0.7018702191734119,1.686058014611561,-5.706277057998932,2.775623904093299,2.108197612223755,-6.922968879811041,3.349834104836943,3.091866107460719,-4.510706825220004,-0.025703724447491215,1.0,1.0932913257713264
1.0799999999999983,-5.339169039814179,0.7105365394052405,1.6866357692936829,-5.736384309853234,2.657914322748053,1.9874758367862906,-6.986215562249605,3.3376425523858315,3.1007173767541936,-4.546563490829543,-0.019794544525621804,1.0,1.077778756719979
1.1199999999999974,-5.355863659495855,0.7223636529713828,1.6872272733204066,-5.765678838769296,2.564594829708702,1.8872636778431067,-7.04783471500286,3.3252395582582537,3.1044692027778984,-4.581866957562595,-0.013720734844308243,1.0,1.0681250491349614
1.1599999999999966,-5.37984701197497,0.7395824701358762,1.6878422310762813,-5.79835570084722,2.5020683603564926,1.8114927645144843,-7.109254206916292,3.3121756968816394,3.0998524410386032,-4.616617225419163,-0.007482295403550547,1.0,1.068000688668552
1.2000000000000028,-5.386,0.744,1.688,-5.832543068660544,2.460584461469376,1.77371444306204,-7.171452367750215,3.2979670652027746,3.1161816262286965,-4.650814294399245,-0.0010792262033487024,1.0,1.0467287495045987
1.240000000000002,-5.393905874759902,0.7506307336695955,1.6882550282180613,-5.8667723177480315,2.4326711407921917,1.7472442886149022,-7.235215775506257,3.2821116738068143,3.1303063589470868,-4.684458164502842,0.005488472756297356,1.0,1.028860069488542
1.2800000000000011,-5.409346207023492,0.7635806897616386,1.6887531034523708,-5.900250399785731,2.4137504539174124,1.7216408385622908,-7.301121395575855,3.264326575996859,3.135688656666141,-4.717548835729953,0.01222080147538757,1.0,1.0213350501447498
1.3200000000000003,-5.426685786244161,0.7780714885368014,1.689,-5.965371555854608,2.3225925361388313,1.6357651496674182,-7.36924730793963,3.245133298482134,3.140054018589896,-4.750086308080578,0.019117759953921936,1.0,1.0167583862359275
1.3599999999999994,-5.445892233721037,0.7940768614341971,1.689,-6.042887356374159,2.2630439089784535,1.5856441477338181,-7.43712982368084,3.2285219557143394,3.145083473730638,-4.782070581554719,0.026179348191900455,1.0,1.0150496424946531
1.3999999999999986,-5.464077125448573,0.8082822086822233,1.6883675138722751,-6.101181425374998,2.258560813857921,1.5840485856232782,-7.504398346084345,3.213898155968662,3.154346012918601,-4.813501656152375,0.03340556618932313,1.0,1.0117718380796328
1.4399999999999977,-5.474,0.816,1.688,-6.1367437924954595,2.257741901520528,1.5867731548936956,-7.568614910822403,3.202992796660416,3.1757119258440705,-4.844379531873543,0.040796413946189956,1.0,0.998680396180112
1.4799999999999969,-5.474,0.816,1.688,-6.3226833560344815,2.1621615246007635,1.5913561163754022,-7.625491618769826,3.1997946502915458,3.211135799120834,-4.874704208718227,0.04835189146250091,1.0,0.9738783620089557
1.5200000000000031,-5.474122053270025,0.8161008266143686,1.688,-6.507289393343151,2.1520579036918313,1.6888505157020663,-7.679784884031814,3.2018149289590303,3.2490891494587064,-4.904475686686426,0.05607199873825601,1.0,0.9498109296931859
