time_s,rtk_x_m,rtk_y_m,rtk_z_m,ekf_x_m,ekf_y_m,ekf_error_m,ekf_rts_x_m,ekf_rts_y_m,ekf_rts_error_m,jointopt_x_m,jointopt_y_m,jointopt_z_m,jointopt_error_m
2.12,-0.811,-1.525,1.338,-2.3102244209232956,-0.5665162792800517,1.779428252888536,-2.120683495616456,-1.7436177872517598,1.327804426710875,-1.5119614045894447,-1.1914744859298259,1.0,0.7762642328870891
2.16,-0.857786467589221,-1.4863739628042478,1.3331037417639187,-2.348400858363293,-0.5316500034075542,1.770149457144469,-2.1620866343209335,-1.7173605270972432,1.3245956808853994,-1.5406921955129615,-1.1725932134878183,1.0,0.7515441383396148
2.2,-0.9353157881313249,-1.4233473694949401,1.3270842105934337,-2.386602716979455,-0.49620974538138873,1.7221550231882023,-2.2037329080072254,-1.6906823813260192,1.296283147520247,-1.5688932376471718,-1.1529409828737103,1.0,0.688868636577799
2.24,-0.997,-1.374,1.324,-2.424712881258461,-0.4603916626370341,1.695005683002408,-2.2456381604138533,-1.6635128663242005,1.2817624410977826,-1.596564530992075,-1.1325177940875018,1.0,0.6463677611051724
2.28,-0.997,-1.374,1.324,-2.482592650872986,-0.3910351068086648,1.7813493496713326,-2.287587282129295,-1.6359261113876262,1.316898181569298,-1.6242358243369786,-1.112094605301293,1.0,0.6797199534396313
2.32,-1.0369216058400585,-1.3401681306440183,1.3219700878386411,-2.525260534738009,-0.35875099900490404,1.7827878038476268,-2.329640387023913,-1.607270642831923,1.3200248479640675,-1.651907117681882,-1.0916714165150847,1.0,0.6632931453801001
2.36,-1.115,-1.274,1.318,-2.5629476354068332,-0.3196736769498246,1.7341542854506076,-2.3667009473254375,-1.5806134776292278,1.2887075254685552,-1.6795784110267857,-1.0712482277288762,1.0,0.5998808743047338
2.4,-1.115,-1.274,1.318,-2.599422756093556,-0.28995397996350175,1.7809709397848301,-2.4014314903877456,-1.5557781979580367,1.3169301167129996,-1.707249704371689,-1.0508250389426677,1.0,0.6329034488540055
2.44,-1.2301088304933712,-1.1704987826656241,1.3141307956136683,-2.650217883356498,-0.29313702525107904,1.669273307579483,-2.434387155713705,-1.531396405970605,1.2571926579099468,-1.7349209977165923,-1.030401850156459,1.0,0.5238916631089704
2.48,-1.2886144423278407,-1.116252066863511,1.3120667454043242,-2.7024382734291805,-0.2653111079094609,1.6501510055191035,-2.4687433974513158,-1.5067444985031666,1.2430561893529497,-1.7625922910614957,-1.0099786613702504,1.0,0.4857458572188944
2.52,-1.345043191732546,-1.0638182731688732,1.3100692675492904,-2.7408060742111404,-0.3150048151131651,1.5839430605518312,-2.512450143426068,-1.47679860564474,1.2383019607003127,-1.7902635844063992,-0.9895554725840419,1.0,0.4513714231133407
2.56,-1.347,-1.062,1.31,-2.7606689630367978,-0.2722807354930247,1.6192950484043893,-2.545096943157691,-1.4569359546521605,1.2615112736241467,-1.8179348777513027,-0.9691322837978333,1.0,0.48000424143463627
2.6,-1.3610969291127522,-1.0490196593318224,1.3094417057777128,-2.79279685951301,-0.24425472952267502,1.642379762100966,-2.5744125327422775,-1.4397699818565122,1.2746844976558038,-1.8456061710962062,-0.9487090950116248,1.0,0.494784210420682
2.64,-1.4436808809610842,-0.9729770106001898,1.306171054219363,-2.8258973057984593,-0.21381851539927627,1.5769730073548915,-2.6034236723801634,-1.4232410276857266,1.2440824037540772,-1.873456488010071,-0.9286573861272287,1.0,0.4320547436700001
2.68,-1.4935397816064064,-0.9278876971608832,1.3110599757340453,-2.858936025698694,-0.1835595192680788,1.5550984984194887,-2.6361587238347766,-1.4049665039810775,1.2382173617972168,-1.9014858284928975,-0.908977157144645,1.0,0.40838411537916225
2.72,-1.5238789352597095,-0.9002318914619966,1.3154407473821779,-2.8680615916900885,-0.09787822752047332,1.5654387295223715,-2.6677083454696526,-1.389489891318606,1.2440735951240651,-1.9296941925446847,-0.8896684080638737,1.0,0.4059527192011072
2.76,-1.5325112076455256,-0.8918462554300609,1.318647019982624,-2.8926882932681606,-0.08198978178433772,1.5830190182555517,-2.6982317688918807,-1.3768333663915135,1.2625834327723666,-1.9580815801654334,-0.8707311388849148,1.0,0.4260938747664043
2.8,-1.5411434800313417,-0.8834606193981251,1.3218532925830697,-2.9160263655803367,-0.0598869197688246,1.6026779426000173,-2.728235377301713,-1.3661614157836377,1.281478533334124,-1.9866479913551438,-0.8521653496077684,1.0,0.4466023550330998
2.84,-1.549775752417158,-0.8750749833661894,1.3250595651835158,-2.9379919393601175,-0.04589652367335762,1.6169975571128816,-2.7574045361438673,-1.3579387807832417,1.3005863009201917,-2.015393426113816,-0.8339710402324343,1.0,0.467428446074723
2.88,-1.556542556520164,-0.8676004676353004,1.3302565082092352,-2.8994629254047206,-0.19742886160057332,1.500854789345125,-2.785851270036134,-1.3522798788457524,1.321406086249643,-2.044317884441448,-0.8161482107589128,1.0,0.4904815034905902
2.92,-1.560449737019834,-0.8615226313024802,1.3385050003752055,-2.9140530416895003,-0.16400158583496854,1.5227532680256286,-2.813026920998363,-1.3492287284501177,1.3441751519123402,-2.0734213663380423,-0.7986968611872036,1.0,0.5168045760981175
2.96,-1.564540903678405,-0.855459096321595,1.3460832159505238,-2.941023012116101,-0.18211681776399546,1.5323487915426515,-2.842869514304267,-1.343117722570251,1.3681867462080508,-2.1027038718035977,-0.7816169915173068,1.0,0.5432053356726576
3.0,-1.5704621829347423,-0.8495378170652578,1.3469941819899605,-3.025021090235951,-0.3667392401023412,1.5325912960495056,-2.8614186283265157,-1.3388645468592495,1.3805829176074305,-2.1321654008381152,-0.7649086017492226,1.0,0.5680427880785143
3.04,-1.5763834621910793,-0.8436165378089205,1.3479051480293969,-3.1028922504453087,-0.5559035455913398,1.5533859296736885,-2.878701946975753,-1.3522369518572002,1.398115932746098,-2.1618059534415934,-0.7485716918829507,1.0,0.5930876967186638
3.08,-1.577,-0.843,1.348,-3.1815973158601514,-0.7451766265587585,1.6075764238309254,-2.894599684086655,-1.3674366259785393,1.4181335276246052,-2.1916255296140332,-0.7326062619184914,1.0,0.6244608226790049
3.12,-1.577,-0.843,1.348,-3.2563175570096803,-0.9361619876661336,1.6818997036764307,-2.9087656028405764,-1.381368726002496,1.4364680664904719,-2.2216241293554346,-0.7170123118558446,1.0,0.6568204973287307
3.16,-1.5862684178610806,-0.8352145289966922,1.341326739140022,-3.3193859880034093,-1.1311263553624062,1.758198032338548,-2.9206845169851703,-1.3913719189849039,1.445675402031885,-2.2518017526657967,-0.7017898416950101,1.0,0.6787759327774063
3.2,-1.6066556722333403,-0.8189738130483288,1.3279049474949969,-3.341568457348142,-1.165763979311807,1.7692331082624047,-2.935510484354499,-1.3962196024869367,1.448816003888058,-2.282158399545121,-0.6869388514359881,1.0,0.688285671573676
3.24,-1.6212218198550958,-0.8095058170941878,1.3213501810652069,-3.3583775748819877,-1.1794073738396047,1.7761017084913053,-2.9503304937447807,-1.3984052796957278,1.453730526631803,-2.312694069993406,-0.6724593410787785,1.0,0.7049224136737179
3.28,-1.6311909542591085,-0.8030258797315795,1.320080904574089,-3.3801266639266134,-1.1807874861667507,1.7892679921819035,-2.9649958806079004,-1.399162632695155,1.4609635894799915,-2.3434087640106527,-0.6583513106233815,1.0,0.7267633311291438
3.32,-1.6409006374845547,-0.7967145856350394,1.3191099362515444,-3.402637455497776,-1.1807352473265287,1.803105233908803,-2.9794071853507855,-1.3992047358870185,1.4678535893717148,-2.3743024815968603,-0.6446147600697967,1.0,0.7490077582270479
3.36,-1.642,-0.796,1.319,-3.4462670016824237,-1.2575716273010604,1.8623715473796931,-2.993252999207537,-1.398260437771517,1.479392545192825,-2.4053752227520295,-0.6312496894180242,1.0,0.7809509559175714
3.4,-1.642,-0.796,1.319,-3.487157179578107,-1.3272247125256278,1.9201053909998198,-3.005412485225653,-1.3969244733336807,1.4899677270063783,-2.4366269874761595,-0.6182560986680641,1.0,0.8142634362945039
3.44,-1.642,-0.796,1.319,-3.522464966273155,-1.3781672052859972,1.9685190230960956,-3.0154996284489437,-1.3936136674752018,1.4978796096157219,-2.468057775769252,-0.6056339878199165,1.0,0.8477090700837119
3.48,-1.6691928756659968,-0.7641186974950384,1.319937685367793,-3.5549656880046876,-1.4194141188494038,1.9963845293439264,-3.023680167509447,-1.3880483240271837,1.4912826702640736,-2.499667587631305,-0.5933833568735812,1.0,0.8478436198680666
3.52,-1.6847228221903727,-0.7473307762792566,1.3209464015303707,-3.5823936222558768,-1.4412098254211865,2.0205500736827484,-3.030015372206649,-1.38008573881829,1.4866710758426256,-2.53145642306232,-0.5815042058290585,1.0,0.8628187772138765
3.56,-1.6993110932674491,-0.7317364175416924,1.3219524891908587,-3.606991750622968,-1.452902119592568,2.039442438575533,-3.0349303966986136,-1.3705175714448397,1.480513521140481,-2.5634242820622966,-0.5699965346863481,1.0,0.8791196691891612
3.6,-1.7,-0.731,1.322,-3.6295864158256803,-1.4581163884138215,2.062038306734129,-3.0398951717555445,-1.359904931220182,1.4801488046162394,-2.595571164631234,-0.5588603434454502,1.0,0.9119647867531199
3.64,-1.7134766759516142,-0.7223899014753575,1.3227487042195343,-3.6517192889693346,-1.4583978045134296,2.073280506890532,-3.044969839590839,-1.34854379675525,1.4713744409198408,-2.6278970707691336,-0.5480956321063648,1.0,0.9308829952217942
3.68,-1.7458135189427313,-0.7013758747136563,1.3236319930396476,-3.6738556859235203,-1.4582497460030814,2.0712809212409162,-3.0500415374444687,-1.3369453059218963,1.450847761183555,-2.6604020004759934,-0.5377024006690918,1.0,0.9291184513608235
3.72,-1.7753768951541853,-0.681420595770925,1.322523366431718,-3.695980452244031,-1.4579978615729112,2.071663648681093,-3.055076755387123,-1.3252631209873431,1.4325379330255987,-2.6930859537518144,-0.5276806491336312,1.0,0.9304976557865068
3.76,-1.8049402713656386,-0.661465316828194,1.3214147398237885,-3.7180802481227504,-1.45770375470785,2.0722210839153328,-3.0600640044470175,-1.3135467211205507,1.4144064985597415,-2.7259489305965974,-0.518030377499983,1.0,0.9321107939502127
3.8,-1.816,-0.654,1.321,-3.7401497980063803,-1.4573842508949597,2.085132777487815,-3.0649958540633064,-1.301815392735823,1.407002283769574,-2.7589909310103415,-0.5087515857681474,1.0,0.9541116275387375
3.84,-1.816,-0.654,1.321,-3.7622262344669477,-1.4570263402076542,2.105385441859683,-3.0698581977137565,-1.290085992866947,1.4059750247765852,-2.7922119549930473,-0.4998442739381242,1.0,0.988308539348422
3.88,-1.816,-0.654,1.321,-3.784286923325899,-1.4566743486056253,2.125662137416292,-3.074710165952382,-1.2783221237719808,1.4050371511469117,-2.825432978975753,-0.4909369621081009,1.0,1.022518700743609
3.92,-1.826935029648404,-0.6462654668340558,1.321,-3.8061941464796014,-1.4563409983251976,2.1386184835729978,-3.079589173410449,-1.2665578529469441,1.3978215365896474,-2.8586540029584584,-0.4820296502780777,1.0,1.0447092625835006
3.96,-1.8540909879906198,-0.6270575938602932,1.321,-3.8281266965243104,-1.4559491435455263,2.140999341360407,-3.084529316537794,-1.2549518818239107,1.381386881802235,-2.8918750269411637,-0.4731223384480544,1.0,1.049138586822225
4.0,-1.8820317686696797,-0.608118109501844,1.3198357316897822,-3.8500326580840554,-1.4555395775278437,2.1426970493299127,-3.089792034927039,-1.2437456668581701,1.3648103356953367,-2.9250960509238695,-0.4642150266180311,1.0,1.0529440603270022
4.04,-1.9,-0.596,1.319,-3.871944485265532,-1.455096441199373,2.150956007976586,-3.096125606611998,-1.2336495336195406,1.3554753389560943,-2.9583170749065757,-0.45530771478800786,1.0,1.0676279081014055
4.08,-1.9,-0.596,1.319,-3.8957787710835525,-1.4589087864262873,2.1743377099244414,-3.105282785658123,-1.2256330743644972,1.3598324903227947,-2.9915380988892806,-0.44640040295798455,1.0,1.1017420118893346
4.12,-1.9,-0.596,1.319,-3.9195430268225575,-1.4578850500762572,2.195768630054763,-3.1154182329306437,-1.2133088016550153,1.363199045459246,-3.024759122871987,-0.4374930911279612,1.0,1.13587302311655
4.16,-1.9145723725554464,-0.5858332284496885,1.3193388923850105,-3.9448407518621935,-1.455346868637186,2.208629362859454,-3.126699828966773,-1.2005649468277866,1.359098251108536,-3.0579801468546917,-0.42858577929793784,1.0,1.1541698742354551
4.2,-1.9521497631815872,-0.5588835175254323,1.3204066561414038,-3.97063624291144,-1.4546625793248753,2.208326922448419,-3.1410102601612344,-1.1901777125894444,1.346076387877082,-3.091201170837398,-0.4196784674679146,1.0,1.1475261022060457
4.24,-1.9849857439229657,-0.5333444213932489,1.321866033063243,-3.9368333328364855,-1.2557309704238782,2.0812379336750286,-3.1572573633976426,-1.1761251468273934,1.336932238677573,-3.1251027583135285,-0.4099839024446408,1.0,1.1467713914020181
4.28,-1.988,-0.531,1.322,-3.9772147591685783,-1.2173526103080967,2.1042944812385085,-3.1748940710250375,-1.1580962614996209,1.342373739694422,-3.159684909283086,-0.39950208422811645,1.0,1.1790408086635775
4.32,-1.988,-0.531,1.322,-4.0195856811200255,-1.2194474108471471,2.1450641522420857,-3.19250791893529,-1.135931046660248,1.3478801497133512,-3.194947623746069,-0.3882330128183416,1.0,1.2153620773642768
4.36,-2.0209299499992115,-0.5046560400006307,1.323013229230745,-4.087571721991482,-1.3409472852893338,2.2294374314364336,-3.207652574245974,-1.1088646801737703,1.3316826452871557,-3.230890901702477,-0.37617668821531636,1.0,1.2167631028601447
4.4,-2.0658501515538843,-0.468680938903699,1.323805300734032,-4.118609963558074,-1.3516566000478136,2.2346070938651303,-3.2261892057332564,-1.0782527543216684,1.3107114552050878,-3.2675147431523115,-0.36333311041904054,1.0,1.2062735824297273
4.44,-2.116396852791879,-0.42809040609137017,1.3230394416243654,-4.147949075131124,-1.3631776212772735,2.2364240501514137,-3.247560542139868,-1.0480057734478505,1.2898939316021587,-3.304819148095572,-0.3497022794295142,1.0,1.1910047230705905
4.48,-2.119,-0.426,1.323,-4.181354890422277,-1.3557701591211944,2.2622511449529497,-3.2709848474925645,-1.0139514856801766,1.2933507020008121,-3.3428041165322577,-0.33528419524673747,1.0,1.2271617142305782
4.52,-2.119,-0.426,1.323,-4.214484885648133,-1.3464294014548994,2.288721736918316,-3.2966888872140823,-0.9800822178881022,1.3015215016461854,-3.3814696484623696,-0.3200788578707101,1.0,1.2669052457222962
4.56,-2.1372583346229708,-0.4117495924893889,1.32233201214794,-4.251286265307141,-1.3333675112891938,2.3061859595370184,-3.324228194068061,-0.9422975964297042,1.3001456194273586,-3.4208157438859077,-0.3040862673014323,1.0,1.2880648331758422
4.6,-2.198791126994279,-0.3637239984434897,1.3200808124270387,-4.271750709263448,-1.1320053760257107,2.2107504845326176,-3.353216841990085,-0.9041104098341576,1.2746435600038395,-3.4608424028028697,-0.28730642353890407,1.0,1.264362712406685
4.64,-2.2621276977921148,-0.31410613368865237,1.3193698175485349,-4.3221817046512925,-1.0875913825226386,2.200477662086195,-3.3816288446537737,-0.8591023416594061,1.2451119164665765,-3.501549625213258,-0.2697393265831252,1.0,1.2402157585456979
4.68,-2.3299621740735645,-0.2606714846964205,1.3208091796645414,-4.354067711828078,-0.9279994156290439,2.1312742187178317,-3.4059184138029472,-0.8086152125343177,1.2074453025663252,-3.542937411117072,-0.2513849764340959,1.0,1.213010785160816
4.72,-2.4035697236299454,-0.20234097372721305,1.3249756447337706,-4.416954309276223,-0.9020424188811647,2.1315017246224692,-3.4334790758245424,-0.7558860453613184,1.1692413865700706,-3.5850057605143126,-0.2322433730918161,1.0,1.1818143943685913
